time,pos1,vel1,acc1,jerk1,tau1,pos2,vel2,acc2,jerk2,tau2
6.610771489673085144e-01,1.860630217626487171e-01,1.878362103058490495e+00,-2.589230272023273827e+00,-1.271636404931041255e+02,0.000000000000000000e+00,-5.705886920600713452e-01,-7.093818096338895707e+00,-1.338838960642696918e+00,3.480331980741835878e+02,-6.205662386222243754e-01
6.620772656828415315e-01,1.878956043784389962e-01,1.875708879155057573e+00,-2.716693016111042525e+00,-1.277320973905177084e+02,0.000000000000000000e+00,-5.775682554811045755e-01,-7.094982788970968457e+00,-9.900291188388905539e-01,3.495050719824303087e+02,-6.206503540486436599e-01
6.630773823983745485e-01,1.897264681559133193e-01,1.872927893335854854e+00,-2.844724283443969881e+00,-1.283005542879312770e+02,0.000000000000000000e+00,-5.845513944942821727e-01,-7.095797894940955253e+00,-6.397472313362939644e-01,3.509769458906770296e+02,-6.207344694750628333e-01
6.640774991139074546e-01,1.915555358357827753e-01,1.870018577011281158e+00,-2.973324074022048791e+00,-1.288690111853447888e+02,0.000000000000000000e+00,-5.915378902743996248e-01,-7.096261942031349079e+00,-2.879932981349462295e-01,3.524488197989236369e+02,-6.208185849014821178e-01
6.650776158294404716e-01,1.933827301587593694e-01,1.866980361591735083e+00,-3.102492387845305899e+00,-1.294374680827583575e+02,0.000000000000000000e+00,-5.985275239962559723e-01,-7.096373458024637593e+00,6.523268076523791592e-02,3.539206937071703578e+02,-6.209027003279014023e-01
6.660777325449734887e-01,1.952079738655542185e-01,1.863812678487618113e+00,-3.232229224913723442e+00,-1.300059249801719545e+02,0.000000000000000000e+00,-6.055200768346469253e-01,-7.096130970703315555e+00,4.199307053642158394e-01,3.553925676154170787e+02,-6.209868157543205758e-01
6.670778492605065058e-01,1.970311896968788556e-01,1.860514959109328181e+00,-3.362534585227308526e+00,-1.305743818775855516e+02,0.000000000000000000e+00,-6.125153299643697480e-01,-7.095533007849867069e+00,7.761007756619946463e-01,3.568644415236637997e+02,-6.210709311807398603e-01
6.680779659760394118e-01,1.988523003934442590e-01,1.857086634867264774e+00,-3.493408468786041610e+00,-1.311428387749990634e+02,0.000000000000000000e+00,-6.195130645602198172e-01,-7.094578097246790449e+00,1.133742891658521046e+00,3.583363154319102932e+02,-6.211550466071591448e-01
6.690780826915724289e-01,2.006712286959624336e-01,1.853527137171826045e+00,-3.624850875589949339e+00,-1.317112956724126320e+02,0.000000000000000000e+00,-6.265130617969956184e-01,-7.093264766676568911e+00,1.492857053353880303e+00,3.598081893401570142e+02,-6.212391620335784292e-01
6.700781994071054459e-01,2.024878973451445519e-01,1.849835897433413479e+00,-3.756861805639024610e+00,-1.322797525698262007e+02,0.000000000000000000e+00,-6.335151028494940828e-01,-7.091591543921698104e+00,1.853443260748043997e+00,3.612800632484037351e+02,-6.213232774599976027e-01
6.710783161226384630e-01,2.043022290817019526e-01,1.846012347062425007e+00,-3.889441258933258538e+00,-1.328482094672397693e+02,0.000000000000000000e+00,-6.405189688925108094e-01,-7.089556956764667461e+00,2.215501513840990810e+00,3.627519371566504560e+02,-6.214073928864168872e-01
6.720784328381714801e-01,2.061141466463461414e-01,1.842055917469261006e+00,-4.022589235472658231e+00,-1.334166663646533664e+02,0.000000000000000000e+00,-6.475244411008432843e-01,-7.087159532987964639e+00,2.579031812632734955e+00,3.642238110648971769e+02,-6.214915083128361717e-01
6.730785495537043861e-01,2.079235727797881794e-01,1.837966040064320072e+00,-4.156305735257207701e+00,-1.339851232620668782e+02,0.000000000000000000e+00,-6.545313006492875507e-01,-7.084397800374087950e+00,2.944034157123233797e+00,3.656956849731437842e+02,-6.215756237392554562e-01
6.740786662692374032e-01,2.097304302227400996e-01,1.833742146258000805e+00,-4.290590758286931816e+00,-1.345535801594804752e+02,0.000000000000000000e+00,-6.615393287126419830e-01,-7.081270286705517947e+00,3.310508547312572603e+00,3.671675588813905051e+02,-6.216597391656746296e-01
6.750787829847704202e-01,2.115346417159129355e-01,1.829383667460704688e+00,-4.425444304561823472e+00,-1.351220370568940439e+02,0.000000000000000000e+00,-6.685483064657025132e-01,-7.077775519764752943e+00,3.678454983200701633e+00,3.686394327896372261e+02,-6.217438545920939141e-01
6.760788997003034373e-01,2.133361300000181648e-01,1.824890035082828543e+00,-4.560866374081879115e+00,-1.356904939543076125e+02,0.000000000000000000e+00,-6.755580150832662945e-01,-7.073912027334278818e+00,4.047873464787624442e+00,3.701113066978839470e+02,-6.218279700185131986e-01
6.770790164158364544e-01,2.151348178157672097e-01,1.820260680534774300e+00,-4.696856966847093418e+00,-1.362589508517211812e+02,0.000000000000000000e+00,-6.825682357401297029e-01,-7.069678337196589446e+00,4.418763992073341029e+00,3.715831806061306679e+02,-6.219120854449324831e-01
6.780791331313693604e-01,2.169306279038711593e-01,1.815495035226939669e+00,-4.833416082857457496e+00,-1.368274077491346929e+02,0.000000000000000000e+00,-6.895787496110888926e-01,-7.065072977134173371e+00,4.791126565057812314e+00,3.730550545143772752e+02,-6.219962008713516566e-01
6.790792498469023775e-01,2.187234830050419909e-01,1.810592530569723690e+00,-4.970543722113001550e+00,-1.373958646465482900e+02,0.000000000000000000e+00,-6.965893378709424599e-01,-7.060094474929520914e+00,5.164961183741123563e+00,3.745269284226239961e+02,-6.220803162977709411e-01
6.800793665624353945e-01,2.205133058599908491e-01,1.805552597973526963e+00,-5.108239884613706039e+00,-1.379643215439618587e+02,0.000000000000000000e+00,-7.035997816944862260e-01,-7.054741358365126835e+00,5.540267848123217931e+00,3.759988023308707170e+02,-6.221644317241902256e-01
6.810794832779684116e-01,2.223000192094291283e-01,1.800374668848747417e+00,-5.246504570359576292e+00,-1.385327784413754557e+02,0.000000000000000000e+00,-7.106098622565171219e-01,-7.049012155223477905e+00,5.917046558204113182e+00,3.774706762391174379e+02,-6.222485471506095100e-01
6.820795999935013176e-01,2.240835457940680564e-01,1.795058174605786983e+00,-5.385337779350594545e+00,-1.391012353387889675e+02,0.000000000000000000e+00,-7.176193607318314127e-01,-7.042905393287064442e+00,6.295297313983763132e+00,3.789425501473639315e+02,-6.223326625770286835e-01
6.830797167090343347e-01,2.258638083546194164e-01,1.789602546655041371e+00,-5.524739511586792773e+00,-1.396696922362025362e+02,0.000000000000000000e+00,-7.246280582952271399e-01,-7.036419600338378544e+00,6.675020115462249493e+00,3.804144240556106524e+02,-6.224167780034479680e-01
6.840798334245673518e-01,2.276407296317944362e-01,1.784007216406912733e+00,-5.664709767068151436e+00,-1.402381491336161048e+02,0.000000000000000000e+00,-7.316357361215006794e-01,-7.029553304159907867e+00,7.056214962639529631e+00,3.818862979638574870e+02,-6.225008934298672525e-01
6.850799501401003688e-01,2.294142323663045657e-01,1.778271615271798556e+00,-5.805248545794675863e+00,-1.408066060310297019e+02,0.000000000000000000e+00,-7.386421753854486294e-01,-7.022305032534148062e+00,7.438881855515603547e+00,3.833581718721042080e+02,-6.225850088562865370e-01
6.860800668556333859e-01,2.311842392988611716e-01,1.772395174660099881e+00,-5.946355847766362501e+00,-1.413750629284432705e+02,0.000000000000000000e+00,-7.456471572618674770e-01,-7.014673313243585895e+00,7.823020794090467689e+00,3.848300457803509289e+02,-6.226691242827057104e-01
6.870801835711662919e-01,2.329506731701753985e-01,1.766377325982215529e+00,-6.088031672983195364e+00,-1.419435198258567823e+02,0.000000000000000000e+00,-7.526504629255542644e-01,-7.006656674070713464e+00,8.208631778364086529e+00,3.863019196885974225e+02,-6.227532397091249949e-01
6.880803002866993090e-01,2.347133633620669957e-01,1.760219284348967683e+00,-6.212790686503009141e+00,-5.673931826936159695e+01,0.000000000000000000e+00,-7.596516575291616391e-01,-6.998258369024574321e+00,8.549386740666175655e+00,1.605509269969977595e+02,-6.225591653722365448e-01
6.890804170022323261e-01,2.364692804297284234e-01,1.753977468235857096e+00,-6.269308700384843114e+00,-5.628351797373143484e+01,0.000000000000000000e+00,-7.666436894899019139e-01,-6.989627839941393361e+00,8.709507337578902053e+00,1.596528940688078535e+02,-6.212801509584493509e-01
6.900805337177653431e-01,2.382169921269698398e-01,1.747679355465684647e+00,-6.325370860772072668e+00,-5.582771767810127272e+01,0.000000000000000000e+00,-7.736231983003205581e-01,-6.980837620694023471e+00,8.868729796749049044e+00,1.587548611406179475e+02,-6.200011365446621570e-01
6.910806504332983602e-01,2.399564938694448979e-01,1.741325401945149842e+00,-6.380977167664696914e+00,-5.537191738247111061e+01,0.000000000000000000e+00,-7.805901261498783272e-01,-6.971888609525034752e+00,9.027054118176613073e+00,1.578568282124280415e+02,-6.187221221308749630e-01
6.920807671488312662e-01,2.416877810728069453e-01,1.734916063580953294e+00,-6.436127621062712301e+00,-5.491611708684099824e+01,0.000000000000000000e+00,-7.875444152280349774e-01,-6.962781704676995531e+00,9.184480301861576379e+00,1.569587952842382492e+02,-6.174431077170878801e-01
6.930808838643642833e-01,2.434108491527099960e-01,1.728451796279793395e+00,-6.490822220966126821e+00,-5.446031679121084323e+01,0.000000000000000000e+00,-7.944860077242525964e-01,-6.953517804392474133e+00,9.341008347803978040e+00,1.560607623560483432e+02,-6.161640933033005751e-01
6.940810005798973004e-01,2.451256935248075641e-01,1.721933055948370539e+00,-6.545060967374938699e+00,-5.400451649558068112e+01,0.000000000000000000e+00,-8.014148458279913845e-01,-6.944097806914040660e+00,9.496638256003796741e+00,1.551627294278584372e+02,-6.148850788895133812e-01
6.950811172954303174e-01,2.468323096047531084e-01,1.715360298493384450e+00,-6.598843860289145269e+00,-5.354871619995051901e+01,0.000000000000000000e+00,-8.083308717287118750e-01,-6.934522610484263438e+00,9.651370026461032481e+00,1.542646964996685028e+02,-6.136060644757261873e-01
6.960812340109632235e-01,2.485306928082001432e-01,1.708733979821535964e+00,-6.652170899708740315e+00,-5.309291590432040664e+01,0.000000000000000000e+00,-8.152340276158739352e-01,-6.924793113345715234e+00,9.805203659175671049e+00,1.533666635714787105e+02,-6.123270500619391044e-01
6.970813507264962405e-01,2.502208385508026267e-01,1.702054555839523253e+00,-6.705042085633738935e+00,-5.263711560869024453e+01,0.000000000000000000e+00,-8.221242556789397637e-01,-6.914910213740959932e+00,9.958139154147744421e+00,1.524686306432888045e+02,-6.110480356481519104e-01
6.980814674420292576e-01,2.519027422482140177e-01,1.695322482454046487e+00,-6.757457418064130472e+00,-5.218131531306008242e+01,0.000000000000000000e+00,-8.290014981073693390e-01,-6.904874809912571187e+00,1.011017651137723661e+01,1.515705977150988986e+02,-6.097690212343647165e-01
6.990815841575622747e-01,2.535763993160878305e-01,1.688538215571806056e+00,-6.809416896999918478e+00,-5.172551501742992741e+01,0.000000000000000000e+00,-8.358656970906231942e-01,-6.894687800103114661e+00,1.026131573086414761e+01,1.506725647869089926e+02,-6.084900068205774115e-01
7.000817008730952917e-01,2.552418051700777735e-01,1.681702211099501243e+00,-6.860920522441102953e+00,-5.126971472179976530e+01,0.000000000000000000e+00,-8.427167948181621959e-01,-6.884350082555162231e+00,1.041155681260847743e+01,1.497745318587190866e+02,-6.072109924067902176e-01
7.010818175886281978e-01,2.568989552258372222e-01,1.674814924943833105e+00,-6.911968294387675904e+00,-5.081391442616965293e+01,0.000000000000000000e+00,-8.495547334794461003e-01,-6.873862555511282224e+00,1.056089975661020652e+01,1.488764989305292659e+02,-6.059319779930031347e-01
7.020819343041612148e-01,2.585478448990202183e-01,1.667876813011499371e+00,-6.962560212839649765e+00,-5.035811413053949082e+01,0.000000000000000000e+00,-8.563794552639372171e-01,-6.863226117214044741e+00,1.070934456286937042e+01,1.479784660023393599e+02,-6.046529635792159407e-01
7.030820510196942319e-01,2.601884696052800261e-01,1.660888331209200874e+00,-7.012696277797019206e+00,-4.990231383490932870e+01,0.000000000000000000e+00,-8.631909023610951914e-01,-6.852441665906015444e+00,1.085689123138595313e+01,1.470804330741494539e+02,-6.033739491654287468e-01
7.040821677352272490e-01,2.618208247602704097e-01,1.653849935443637120e+00,-7.062376489259784229e+00,-4.944651353927916659e+01,0.000000000000000000e+00,-8.699890169603811119e-01,-6.841510099829768876e+00,1.100353976215995466e+01,1.461824001459595479e+02,-6.020949347516415529e-01
7.050822844507602660e-01,2.634449057796449112e-01,1.646762081621508722e+00,-7.111600847227945721e+00,-4.899071324364901159e+01,0.000000000000000000e+00,-8.767737412512554007e-01,-6.830432317227868033e+00,1.114929015519137501e+01,1.452843672177696419e+02,-6.008159203378542479e-01
7.060824011662931721e-01,2.650607080790570724e-01,1.639625225649515183e+00,-7.160369351701495688e+00,-4.853491294801889921e+01,0.000000000000000000e+00,-8.835450174231779252e-01,-6.819209216342890123e+00,1.129414241048019640e+01,1.443863342895798212e+02,-5.995369059240671650e-01
7.070825178818261891e-01,2.666682270741606575e-01,1.632439823434355342e+00,-7.208682002680447454e+00,-4.807911265238873710e+01,0.000000000000000000e+00,-8.903027876656109951e-01,-6.807841695417397254e+00,1.143809652802645083e+01,1.434883013613899152e+02,-5.982578915102799710e-01
7.080826345973592062e-01,2.682674581806092085e-01,1.625206330882729588e+00,-7.256538800164793912e+00,-4.762331235675857499e+01,0.000000000000000000e+00,-8.970469941680143666e-01,-6.796330652693961305e+00,1.158115250783012584e+01,1.425902684332000092e+02,-5.969788770964927771e-01
7.090827513128922233e-01,2.698583968140563227e-01,1.617925203901337872e+00,-7.303939744154535063e+00,-4.716751206112841999e+01,0.000000000000000000e+00,-9.037775791198487951e-01,-6.784676986415149713e+00,1.172331034989121790e+01,1.416922355050101032e+02,-5.956998626827055832e-01
7.100828680284251293e-01,2.714410383901555424e-01,1.610596898396880583e+00,-7.350884834649668242e+00,-4.671171176549830761e+01,0.000000000000000000e+00,-9.104944847105743699e-01,-6.772881594823537021e+00,1.186457005420971278e+01,1.407942025768202825e+02,-5.944208482689185002e-01
7.110829847439581464e-01,2.730153783245606869e-01,1.603221870276055894e+00,-7.397374071650200555e+00,-4.625591146986814550e+01,0.000000000000000000e+00,-9.171976531296529567e-01,-6.760945376161686227e+00,1.200493162078564069e+01,1.398961696486303765e+02,-5.931418338551313063e-01
7.120831014594911634e-01,2.745814120329252428e-01,1.595800575445564640e+00,-7.443407455156128449e+00,-4.580011117423798339e+01,0.000000000000000000e+00,-9.238870265665447556e-01,-6.748869228672169207e+00,1.214439504961898919e+01,1.389981367204404705e+02,-5.918628194413440013e-01
7.130832181750241805e-01,2.761391349309026966e-01,1.588333469812106546e+00,-7.488984985167452813e+00,-4.534431087860782128e+01,0.000000000000000000e+00,-9.305625472107101892e-01,-6.736654050597555177e+00,1.228296034070975296e+01,1.381001037922505645e+02,-5.905838050275568074e-01
7.140833348905571976e-01,2.776885424341468678e-01,1.580821009282381118e+00,-7.534106661684170980e+00,-4.488851058297765917e+01,0.000000000000000000e+00,-9.372241572516101238e-01,-6.724300740180413349e+00,1.242062749405793909e+01,1.372020708640606586e+02,-5.893047906137696135e-01
7.150834516060901036e-01,2.792296299583111319e-01,1.573263649763089411e+00,-7.578772484706280288e+00,-4.443271028734754680e+01,0.000000000000000000e+00,-9.438717988787043156e-01,-6.711810195663313827e+00,1.255739650966352272e+01,1.363040379358708662e+02,-5.880257761999825306e-01
7.160835683216231207e-01,2.807623929190493084e-01,1.565661847160929154e+00,-7.622982454233790506e+00,-4.397690999171739179e+01,0.000000000000000000e+00,-9.505054142814550744e-01,-6.699183315288824048e+00,1.269326738752654471e+01,1.354060050076809603e+02,-5.867467617861953366e-01
7.170836850371561377e-01,2.822868267320149394e-01,1.558016057382600961e+00,-7.666736570266695416e+00,-4.352110969608722968e+01,0.000000000000000000e+00,-9.571249456493222674e-01,-6.686420997299512337e+00,1.282824012764698196e+01,1.345079720794910259e+02,-5.854677473724081427e-01
7.180838017526891548e-01,2.838029268128615668e-01,1.550326736334805000e+00,-7.710034832804996796e+00,-4.306530940045706757e+01,0.000000000000000000e+00,-9.637303351717666500e-01,-6.673524139937951460e+00,1.296231473002483980e+01,1.336099391513011199e+02,-5.841887329586208377e-01
7.190839184682221719e-01,2.853106885772429546e-01,1.542594339924240554e+00,-7.752877241848691980e+00,-4.260950910482690546e+01,0.000000000000000000e+00,-9.703215250382486445e-01,-6.660493641446707080e+00,1.309549119466011469e+01,1.327119062231112139e+02,-5.829097185448336438e-01
7.200840351837550779e-01,2.868101074408124784e-01,1.534819324057608902e+00,-7.795263797397780081e+00,-4.215370880919680019e+01,0.000000000000000000e+00,-9.768984574382284514e-01,-6.647330400068352851e+00,1.322776952155279240e+01,1.318138732949214216e+02,-5.816307041310465609e-01
