time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
8.901342638626723314e-02,1.852275540273642593e-02,4.033125729529646875e-01,4.704851382877171417e+00,-3.021910675129003465e+00,-2.622578192602133609e-02,-6.639688260076748172e-02,-1.471977268904160807e+00,-1.773979974527828318e+01,-5.675137522592649475e+00,-4.569917520706116010e-01
9.001357724453989961e-02,1.893327824750414348e-02,4.080165837464204137e-01,4.701712202177963817e+00,-3.255503723394824078e+00,-2.652045363305528466e-02,-6.789274021237548529e-02,-1.489722463236412109e+00,-1.774511569263401611e+01,-4.955153521527975613e+00,-4.586094211515752139e-01
9.101372810281256609e-02,1.934811787418259585e-02,4.127173380538392555e-01,4.698339393191045765e+00,-3.489096771660648244e+00,-2.681512534008923324e-02,-6.940515748343864533e-02,-1.507472614217349349e+00,-1.774971154737314194e+01,-4.235169520463301751e+00,-4.602270902325389379e-01
9.201387896108523257e-02,1.976726831441165400e-02,4.174146022116888566e-01,4.694732955916418149e+00,-3.722689819926468857e+00,-2.710979704712318181e-02,-7.093413101428856782e-02,-1.525227001645724112e+00,-1.775358730949565711e+01,-3.515185519398627889e+00,-4.618447593135026064e-01
9.301402981935789904e-02,2.019072359983120277e-02,4.221081425564366940e-01,4.690892890354081857e+00,-3.956282868192293023e+00,-2.740446875415713038e-02,-7.247965740525683098e-02,-1.542984905320288203e+00,-1.775674297900157228e+01,-2.795201518333954027e+00,-4.634624283944662748e-01
9.401418067763056552e-02,2.061847776208112007e-02,4.267977254245503005e-01,4.686819196504034224e+00,-4.189875916458113636e+00,-2.769914046119107895e-02,-7.404173325667508243e-02,-1.560745605039792538e+00,-1.775917855589087324e+01,-2.075217517269294376e+00,-4.650800974754299988e-01
9.501433153590323200e-02,2.105052483280128728e-02,4.314831171524972087e-01,4.682511874366277915e+00,-4.423468964723937802e+00,-2.799381216822502752e-02,-7.562035516887488651e-02,-1.578508380602989147e+00,-1.776089404016356710e+01,-1.355233516204620514e+00,-4.666977665563936672e-01
9.601448239417589847e-02,2.148685884363157883e-02,4.361640840767448402e-01,4.677970923940812042e+00,-4.657062012989761968e+00,-2.828848387525897609e-02,-7.721551974218790471e-02,-1.596272511808628503e+00,-1.776188943181965740e+01,-6.352495151399466522e-01,-4.683154356373573357e-01
9.701463325244856495e-02,2.192747382621188304e-02,4.408403925337609497e-01,4.673196345227635717e+00,-4.890655061255582581e+00,-2.858315558229292466e-02,-7.882722357694570137e-02,-1.614037278455463520e+00,-1.776216473085913705e+01,8.473448592472720975e-02,-4.699331047183210597e-01
9.801478411072123142e-02,2.237236381218207781e-02,4.455118088600129589e-01,4.668188138226751605e+00,-5.124248109521406747e+00,-2.887782728932687323e-02,-8.045546327347991022e-02,-1.631801960342244451e+00,-1.776171993728200960e+01,8.047184869894010717e-01,-4.715507737992846726e-01
9.901493496899389790e-02,2.282152283318204453e-02,4.501780993919682894e-01,4.662946302938156151e+00,-5.357841157787227360e+00,-2.917249899636082180e-02,-8.210023543212212338e-02,-1.649565837267722879e+00,-1.776055505108827859e+01,1.524702488054074934e+00,-4.731684428802483966e-01
1.000150858272665644e-01,2.327494492085166455e-02,4.548390304660946959e-01,4.657470839361852910e+00,-5.591434206053051525e+00,-2.946717070339477038e-02,-8.376153665320398845e-02,-1.667328189030651053e+00,-1.775867007227793337e+01,2.244686489118734585e+00,-4.747861119612120651e-01
1.010152366855392309e-01,2.373262410683081580e-02,4.594943684188594890e-01,4.651761747497838329e+00,-5.825027254318872139e+00,-2.976184241042871895e-02,-8.543936353705706976e-02,-1.685088295429779892e+00,-1.775606500085098460e+01,2.964670490183408447e+00,-4.764037810421757335e-01
1.020153875438118973e-01,2.419455442275937618e-02,4.641438795867303679e-01,4.645819027346115959e+00,-6.058620302584696304e+00,-3.005651411746266752e-02,-8.713371268401297332e-02,-1.702845436263861201e+00,-1.775273983680742873e+01,3.684654491248082309e+00,-4.780214501231394575e-01
1.030155384020845638e-01,2.466072990027723053e-02,4.687873303061748098e-01,4.639642678906682249e+00,-6.292213350850516917e+00,-3.035118582449661609e-02,-8.884458069440334671e-02,-1.720598891331645897e+00,-1.774869458014726575e+01,4.404638492312756171e+00,-4.796391192041030704e-01
1.040156892603572303e-01,2.513114457102426022e-02,4.734244869136602363e-01,4.633232702179538975e+00,-6.525806399116341083e+00,-3.064585753153056466e-02,-9.057196416855978205e-02,-1.738347940431885785e+00,-1.774392923087049212e+01,5.124622493377430033e+00,-4.812567882850667944e-01
1.050158401186298829e-01,2.560579246664033276e-02,4.780551157456542355e-01,4.626589097164687026e+00,-6.759399447382161696e+00,-3.094052923856450976e-02,-9.231585970681385755e-02,-1.756091863363332006e+00,-1.773844378897711849e+01,5.844606494442089684e+00,-4.828744573660304629e-01
1.060159909769025494e-01,2.608466761876535034e-02,4.826789831386245622e-01,4.619711863862124623e+00,-6.992992495647982309e+00,-3.123520094559845833e-02,-9.407626390949722084e-02,-1.773829939924736365e+00,-1.773223825446713064e+01,6.564590495506763546e+00,-4.844921264469941313e-01
1.070161418351752158e-01,2.656776405903918045e-02,4.872958554290383049e-01,4.612601002271853545e+00,-7.226585543913806475e+00,-3.152987265263239997e-02,-9.585317337694147788e-02,-1.791561449914850446e+00,-1.772531262734053570e+01,7.284574496571423197e+00,-4.861097955279578553e-01
1.080162926934478823e-01,2.705507581910170448e-02,4.919054989533634403e-01,4.605256512393872903e+00,-7.460178592179627088e+00,-3.182454435966634854e-02,-9.764658470947824853e-02,-1.809285673132425609e+00,-1.771766690759733720e+01,8.004558497636097059e+00,-4.877274646089214682e-01
1.090164435517205488e-01,2.754659693059280379e-02,4.965076800480671682e-01,4.597678394228182697e+00,-7.693771640445451254e+00,-3.211921606670029711e-02,-9.945649450743908326e-02,-1.827001889376212995e+00,-1.770930109523752805e+01,8.724542498700770921e+00,-4.893451336898851922e-01
1.100165944099932153e-01,2.804232142515235629e-02,5.011021650496173541e-01,4.589866647774782038e+00,-7.927364688711275420e+00,-3.241388777373424568e-02,-1.012828993711556574e-01,-1.844709378444964187e+00,-1.770021519026111179e+01,9.444526499765444782e+00,-4.909628027708488607e-01
1.110167452682658817e-01,2.854224333442025030e-02,5.056887202944810866e-01,4.581821273033671815e+00,-8.160957736977096033e+00,-3.270855948076819425e-02,-1.031257959009595493e-01,-1.862407420137431213e+00,-1.769040919266808842e+01,1.016451050083011864e+01,-4.925804718518125291e-01
1.120168961265385482e-01,2.904635669003636025e-02,5.102671121191263426e-01,4.573542270004852917e+00,-8.394550785242920199e+00,-3.300323118780214282e-02,-1.049851806971823648e-01,-1.880095294252364990e+00,-1.767988310245845796e+01,1.088449450189477830e+01,-4.941981409327762531e-01
1.130170469848112147e-01,2.955465552364056406e-02,5.148371068600203770e-01,4.565029638688322677e+00,-8.628143833508740812e+00,-3.329790289483609139e-02,-1.068610503601557099e-01,-1.897772280588517102e+00,-1.766863691963222038e+01,1.160447850295945216e+01,-4.958158100137398661e-01
1.140171978430838812e-01,3.006713386687275003e-02,5.193984708536307782e-01,4.556283379084084650e+00,-8.861736881774564978e+00,-3.359257460187003996e-02,-1.087534014902112323e-01,-1.915437658944638466e+00,-1.765667064418937571e+01,1.232446250402412602e+01,-4.974334790947035900e-01
1.150173487013565476e-01,3.058378575137278219e-02,5.239509704364250231e-01,4.547303491192137059e+00,-9.095329930040385591e+00,-3.388724630890398853e-02,-1.106622306876804823e-01,-1.933090709119481554e+00,-1.764398427612992393e+01,1.304444650508879988e+01,-4.990511481756672585e-01
1.160174995596292141e-01,3.110460520878056273e-02,5.284943719448708110e-01,4.538089975012479016e+00,-9.328922978306209757e+00,-3.418191801593793711e-02,-1.125875345528951077e-01,-1.950730710911797505e+00,-1.763057781545386149e+01,1.376443050615347374e+01,-5.006688172566309269e-01
1.170176504179018806e-01,3.162958627073596263e-02,5.330284417154355081e-01,4.528642830545112297e+00,-9.562516026572030370e+00,-3.447658972297188568e-02,-1.145293096861867005e-01,-1.968356944120337237e+00,-1.761645126216119550e+01,1.448441450721813339e+01,-5.022864863375946509e-01
1.180178012761745471e-01,3.215872296887885978e-02,5.375529460845867025e-01,4.518962057790035125e+00,-9.796109074837854536e+00,-3.477126143000583425e-02,-1.164875526878868806e-01,-1.985968688543852778e+00,-1.760160461625192241e+01,1.520439850828280726e+01,-5.039041554185583749e-01
1.190179521344472136e-01,3.269200933484912863e-02,5.420676513887919823e-01,4.509047656747249277e+00,-1.002970212310367870e+01,-3.506593313703978282e-02,-1.184622601583272539e-01,-2.003565223981095045e+00,-1.758603787772603866e+01,1.592438250934748112e+01,-5.055218244995219878e-01
1.200181029927198662e-01,3.322943940028665055e-02,5.465723239645188247e-01,4.498899627416752978e+00,-1.026329517136949576e+01,-3.536060484407373139e-02,-1.204534286978393987e-01,-2.021145830230816287e+00,-1.756975104658354780e+01,1.664436651041214077e+01,-5.071394935804856008e-01
1.210182538509925326e-01,3.377100719683132773e-02,5.510667301482345959e-01,4.488517969798546225e+00,-1.049688821963531993e+01,-3.565527655110767996e-02,-1.224610549067549764e-01,-2.038709787091767645e+00,-1.755274412282445340e+01,1.736435051147681463e+01,-5.087571626614493248e-01
1.220184047092651991e-01,3.431670675612302768e-02,5.555506362764071060e-01,4.477902683892630797e+00,-1.073048126790114054e+01,-3.594994825814162853e-02,-1.244851353854055653e-01,-2.056256374362700257e+00,-1.753501710644874478e+01,1.808433451254148849e+01,-5.103748317424130487e-01
1.230185555675378656e-01,3.486653210980162482e-02,5.600238086855038322e-01,4.467053769699006693e+00,-1.096407431616696471e+01,-3.624461996517557710e-02,-1.265256667341228269e-01,-2.073784871842365707e+00,-1.751656999745643262e+01,1.880431851360616236e+01,-5.119925008233766617e-01
1.240187064258105321e-01,3.542047728950700053e-02,5.644860137119922516e-01,4.455971227217672137e+00,-1.119766736443278532e+01,-3.653929167220952567e-02,-1.285826455532382839e-01,-2.091294559329516467e+00,-1.749740279584751690e+01,1.952430251467082201e+01,-5.136101699043403856e-01
1.250188572840832124e-01,3.597853632687905007e-02,5.689370176923399525e-01,4.444655056448628017e+00,-1.143126041269861304e+01,-3.683396337924347425e-02,-1.306560684430836117e-01,-2.108784716622901900e+00,-1.747751550162198697e+01,2.024428651573551008e+01,-5.152278389853041096e-01
1.260190081423558650e-01,3.654070325355762011e-02,5.733765869630141898e-01,4.433105257391874332e+00,-1.166485346096443365e+01,-3.712863508627742282e-02,-1.327459320039903190e-01,-2.126254623521275366e+00,-1.745690811477985349e+01,2.096427051680016973e+01,-5.168455080662677226e-01
1.270191590006285454e-01,3.710697210118264755e-02,5.778044878604828849e-01,4.421321830047411083e+00,-1.189844650923025782e+01,-3.742330679331137139e-02,-1.348522328362902201e-01,-2.143703559823387561e+00,-1.743558063532110936e+01,2.168425451786485780e+01,-5.184631771472314465e-01
1.280193098589011980e-01,3.767733690139394437e-02,5.822204867212132928e-01,4.409304774415238271e+00,-1.213203955749607843e+01,-3.771797850034531996e-02,-1.369749675403146849e-01,-2.161130805327989624e+00,-1.741353306324576167e+01,2.240423851892951745e+01,-5.200808462281951705e-01
1.290194607171738506e-01,3.825179168583142664e-02,5.866243498816728907e-01,4.397054090495355005e+00,-1.236563260576189549e+01,-3.801265020737926159e-02,-1.391141327163954167e-01,-2.178535639833833581e+00,-1.739076539855380332e+01,2.312422251999417711e+01,-5.216985153091587835e-01
1.300196115754465309e-01,3.883033048613498961e-02,5.910158436783295999e-01,4.384569778287763064e+00,-1.259922565402772321e+01,-3.830732191441321710e-02,-1.412697249648640907e-01,-2.195917343139671463e+00,-1.736727764124524498e+01,2.384420652105885097e+01,-5.233161843901225074e-01
1.310197624337191835e-01,3.941294733394447997e-02,5.953947344476506753e-01,4.371851837792462447e+00,-1.283281870229354382e+01,-3.860199362144715873e-02,-1.434417408860522436e-01,-2.213275195044252630e+00,-1.734306979132006887e+01,2.456419052212351062e+01,-5.249338534710861204e-01
1.320199132919918639e-01,3.999963626089981378e-02,5.997607885261035943e-01,4.358900269009451378e+00,-1.306641175055936799e+01,-3.889666532848111424e-02,-1.456301770802915507e-01,-2.230608475346331332e+00,-1.731814184877828922e+01,2.528417452318819869e+01,-5.265515225520498444e-01
1.330200641502645165e-01,4.059039129864084466e-02,6.041137722501559448e-01,4.345715071938730745e+00,-1.330000479882518860e+01,-3.919133703551505588e-02,-1.478350301479135209e-01,-2.247916463844656931e+00,-1.729249381361990601e+01,2.600415852425285834e+01,-5.281691916330134573e-01
1.340202150085371968e-01,4.118520647880746788e-02,6.084534519562753152e-01,4.332296246580299659e+00,-1.353359784709101277e+01,-3.948600874254901139e-02,-1.500562966892498296e-01,-2.265198440337981900e+00,-1.726612568584491214e+01,2.672414252531754641e+01,-5.297868607139771813e-01
1.350203658668098494e-01,4.178407583303953704e-02,6.127795939809292936e-01,4.318643792934159897e+00,-1.376719089535683338e+01,-3.978068044958295302e-02,-1.522939733046320687e-01,-2.282453684625057377e+00,-1.723903746545330762e+01,2.744412652638220607e+01,-5.314045297949407942e-01
1.360205167250825298e-01,4.238699339297698210e-02,6.170919646605852460e-01,4.304757711000309683e+00,-1.400078394362265755e+01,-4.007535215661690853e-02,-1.545480565943918860e-01,-2.299681476504634503e+00,-1.721122915244510310e+01,2.816411052744687993e+01,-5.330221988759045182e-01
1.370206675833551824e-01,4.299395319025962198e-02,6.213903303317107607e-01,4.290638000778750794e+00,-1.423437699188847816e+01,-4.037002386365085016e-02,-1.568185431588607903e-01,-2.316881095775465305e+00,-1.718270074682028792e+01,2.888409452851153958e+01,-5.346398679568682422e-01
1.380208184416278627e-01,4.360494925652739356e-02,6.256744573307735369e-01,4.276284662269481451e+00,-1.446797004015430232e+01,-4.066469557068480567e-02,-1.591054295983705125e-01,-2.334051822236301810e+00,-1.715345224857885853e+01,2.960407852957622765e+01,-5.362575370378319661e-01
1.390209692999005153e-01,4.421997562342014354e-02,6.299441119942407186e-01,4.261697695472503433e+00,-1.470156308842012649e+01,-4.095936727771874730e-02,-1.614087125132525613e-01,-2.351192935685892937e+00,-1.712348365772083270e+01,3.032406253064088730e+01,-5.378752061187955791e-01
1.400211201581731957e-01,4.483902632257776716e-02,6.341990606585802270e-01,4.246877100387814963e+00,-1.493515613668595066e+01,-4.125403898475270281e-02,-1.637283885038386122e-01,-2.368303715922992936e+00,-1.709279497424619620e+01,3.104404653170557538e+01,-5.394928751997593031e-01
1.410212710164458483e-01,4.546209538564013192e-02,6.384390696602594284e-01,4.231822877015418705e+00,-1.516874918495176772e+01,-4.154871069178664444e-02,-1.660644541704602295e-01,-2.385383442746352500e+00,-1.706138619815494550e+01,3.176403053277023503e+01,-5.411105442807229160e-01
1.420214218747185286e-01,4.608917684424714001e-02,6.426639053357459108e-01,4.216535025355311106e+00,-1.540234223321759188e+01,-4.184338239882059995e-02,-1.684169061134490886e-01,-2.402431395954722770e+00,-1.702925732944709480e+01,3.248401453383490889e+01,-5.427282133616866400e-01
1.430215727329911812e-01,4.672026473003863811e-02,6.468733340215070404e-01,4.201013545407494831e+00,-1.563593528148341605e+01,-4.213805410585454159e-02,-1.707857409331366982e-01,-2.419446855346854885e+00,-1.699640836812263345e+01,3.320399853489956854e+01,-5.443458824426503639e-01
1.440217235912638616e-01,4.735535307465453536e-02,6.510671220540106274e-01,4.185258437171968993e+00,-1.586952832974924021e+01,-4.243272581288849710e-02,-1.731709552298547616e-01,-2.436429100721500873e+00,-1.696283931418156854e+01,3.392398253596425661e+01,-5.459635515236139769e-01
1.450218744495365142e-01,4.799443590973470619e-02,6.552450357697237049e-01,4.169269700648732702e+00,-1.610312137801505727e+01,-4.272739751992243873e-02,-1.755725456039348154e-01,-2.453377411877412317e+00,-1.692855016762388942e+01,3.464396653702891626e+01,-5.475812206045777009e-01
1.460220253078091668e-01,4.863750726691901116e-02,6.594068415051144161e-01,4.153047335837786846e+00,-1.633671442628088144e+01,-4.302206922695638036e-02,-1.779905086557084792e-01,-2.470291068613339469e+00,-1.689354092844961031e+01,3.536395053809357591e+01,-5.491988896855413138e-01
1.470221761660818471e-01,4.928456117784736634e-02,6.635523055966499051e-01,4.136591342739132315e+00,-1.657030747454670561e+01,-4.331674093399033587e-02,-1.804248409855074564e-01,-2.487169350728035688e+00,-1.685781159665871698e+01,3.608393453915826399e+01,-5.508165587665050378e-01
1.480223270243544997e-01,4.993559167415961841e-02,6.676811943807978711e-01,4.119901721352768220e+00,-1.680390052281252267e+01,-4.361141264102427750e-02,-1.828755391936632002e-01,-2.504011538020250782e+00,-1.682136217225122365e+01,3.680391854022292364e+01,-5.524342278474686507e-01
1.490224778826271801e-01,5.059059278749567651e-02,6.717932741940257912e-01,4.102978471678692785e+00,-1.703749357107834683e+01,-4.390608434805823301e-02,-1.853425998805074693e-01,-2.520816910288737667e+00,-1.678419265522711967e+01,3.752390254128759750e+01,-5.540518969284323747e-01
1.500226287408998327e-01,5.124955854949540812e-02,6.758883113728011427e-01,4.085821593716909561e+00,-1.727108661934417100e+01,-4.420075605509217465e-02,-1.878260196463717446e-01,-2.537584747332246593e+00,-1.674630304558640148e+01,3.824388654235225715e+01,-5.556695660093959876e-01
1.510227795991725130e-01,5.191248299179869463e-02,6.799660722535916246e-01,4.068431087467415885e+00,-1.750467966760999516e+01,-4.449542776212613016e-02,-1.903257950915877850e-01,-2.554314328949529589e+00,-1.670769334332908329e+01,3.896387054341694522e+01,-5.572872350903597116e-01
1.520229304574451656e-01,5.257936014604539660e-02,6.840263231728643811e-01,4.050806952930212645e+00,-1.773827271587581222e+01,-4.479009946916007179e-02,-1.928419228164870158e-01,-2.571004934939337794e+00,-1.666836354845515444e+01,3.968385454448160488e+01,-5.589049041713234356e-01
1.530230813157178460e-01,5.325018404387543008e-02,6.880688304670874444e-01,4.032949190105300730e+00,-1.797186576414163639e+01,-4.508477117619402730e-02,-1.953743994214012236e-01,-2.587655845100423235e+00,-1.662831366096462204e+01,4.040383854554627874e+01,-5.605225732522871596e-01
1.540232321739904986e-01,5.392494871692864178e-02,6.920933604727280697e-01,4.014857798992677473e+00,-1.820545881240746056e+01,-4.537944288322796893e-02,-1.979232215066618616e-01,-2.604266339231537053e+00,-1.658754368085747899e+01,4.112382254661095260e+01,-5.621402423332507725e-01
1.550233830322631789e-01,5.460364819684494081e-02,6.960996795262537340e-01,3.996532779592345541e+00,-1.843905186067328472e+01,-4.567411459026192444e-02,-2.004883856726006330e-01,-2.620835697131430386e+00,-1.654605360813373238e+01,4.184380654767562646e+01,-5.637579114142144965e-01
1.560235338905358315e-01,5.528627651526418774e-02,7.000875539641320255e-01,3.977974131904304933e+00,-1.867264490893910178e+01,-4.596878629729586607e-02,-2.030698885195491299e-01,-2.637363198598854819e+00,-1.650384344279337157e+01,4.256379054874028611e+01,-5.653755804951781094e-01
1.570236847488085119e-01,5.597282770382628475e-02,7.040567501228308656e-01,3.959181855928553428e+00,-1.890623795720493305e+01,-4.626345800432982158e-02,-2.056677266478389721e-01,-2.653848123432562822e+00,-1.646091318483640720e+01,4.328377454980497419e+01,-5.669932495761418334e-01
1.580238356070811645e-01,5.666329579417107160e-02,7.080070343388169540e-01,3.940155951665093692e+00,-1.913983100547075011e+01,-4.655812971136376321e-02,-2.082818966578017239e-01,-2.670289751431303760e+00,-1.641726283426283928e+01,4.400375855086963384e+01,-5.686109186571055574e-01
1.590239864653538449e-01,5.735767481793847822e-02,7.119381729485585453e-01,3.920896419113923059e+00,-1.937342405373657428e+01,-4.685280141839771872e-02,-2.109123951497690885e-01,-2.686687362393831435e+00,-1.637289239107265715e+01,4.472374255193430770e+01,-5.702285877380692813e-01
